Temperature (C),Apparent Temperature (C),Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars),Humidity
26.14444444,26.14444444,4.5241,40,10.3523,0,1018.56,0.46
20.25,20.25,3.0751,70,9.982,0,1018.71,0.76
20.07222222,20.07222222,3.0751,160,15.8263,0,1019.22,0.72
18.67777778,18.67777778,3.381,26,14.9569,0,1019.13,0.81
17.80555556,17.80555556,3.22,0,15.8263,0,1019.23,0.83
17.2,17.2,3.22,340,15.8263,0,1019.32,0.87
16.40555556,16.40555556,3.1878,330,14.9569,0,1019.02,0.91
15.53333333,15.53333333,3.22,320,15.8263,0,1018.83,0.92
15.00555556,15.00555556,3.22,320,15.8263,0,1018.64,0.93
14.26666667,14.26666667,3.1395,274,14.9569,0,1018.49,0.95
15.02777778,15.02777778,4.6046,290,9.982,0,1018.73,0.99
19.89444444,19.89444444,4.7334,356,9.982,0,1018.73,0.86
21.47222222,21.47222222,2.8819,312,9.982,0,1018.7,0.78
25.11666667,25.11666667,4.1699,39,9.982,0,1018.61,0.57
27.84444444,28.43333333,3.0912,306,11.2056,0,1018.31,0.52
28.56111111,28.37222222,3.1234,313,11.3988,0,1018.08,0.42
29.86111111,29.49444444,4.2826,15,9.982,0,1017.9,0.4
31.08333333,30.12777778,3.0912,340,10.0464,0,1017.51,0.33
30.82777778,30.25555556,4.669,320,11.4471,0,1016.87,0.37
27.43333333,27.56111111,21.0427,310,11.27,0,1016.32,0.46
26.21666667,26.21666667,12.397,301,11.27,0,1016.39,0.54
27.51666667,28.02777778,2.0769,299,10.4006,0,1015.7,0.51
27.24444444,27.88333333,3.2683,234,10.0464,0,1015.42,0.53
26.3,26.3,3.2039,311,9.982,0,1015.1,0.58
25.2,25.2,7.4221,303,10.3523,0,1014.77,0.65
22.66666667,22.66666667,3.0107,328,9.982,0,1015.03,0.79
22.08888889,22.08888889,3.22,290,15.8263,0,1015.33,0.81
20.77222222,20.77222222,3.4937,307,15.3111,0,1015.44,0.86
13.17777778,13.17777778,3.2039,241,15.8263,0,1019.82,0.92
11.60555556,11.60555556,0,0,15.8263,0,1019.73,0.99
11.27777778,11.27777778,3.1073,302,9.982,0,1019.84,0.98
10.44444444,10.44444444,3.2039,281,9.982,0,1019.63,1
9.861111111,9.288888889,6.1502,280,14.9569,0,1019.63,1
9.516666667,9.516666667,4.4758,290,15.0052,0,1019.77,0.99
12.04444444,12.04444444,1.6422,326,9.982,0,1019.83,0.99
15.91666667,15.91666667,1.5134,295,9.982,0,1019.93,0.87
19.1,19.1,2.8014,306,10.3523,0,1019.76,0.65
22.22222222,22.22222222,3.0268,298,11.2056,0,1019.92,0.52
23.83888889,23.83888889,4.5241,51,11.2056,0,1019.81,0.47
23.82222222,23.82222222,3.9928,21,10.3523,0,1019.44,0.39
24.97222222,24.97222222,8.9999,167,9.982,0,1019.2,0.39
26.08333333,26.08333333,2.5438,91,9.982,0,1019,0.39
26.02777778,26.02777778,1.771,287,10.3523,0,1018.54,0.33
25.17777778,25.17777778,4.4597,343,9.982,0,1018.19,0.38
26.17777778,26.17777778,3.3488,301,9.982,0,1017.71,0.34
27.02777778,26.53888889,2.6565,264,10.3523,0,1017.22,0.33
27.17222222,26.81666667,0.1288,310,9.982,0,1017.01,0.36
24.97222222,24.97222222,3.1717,69,9.982,0,1016.99,0.44
21.58333333,21.58333333,4.9266,101,10.3523,0,1017.12,0.55
17.89444444,17.89444444,7.6797,90,9.982,0,1017.4,0.77
16.68888889,16.68888889,3.22,100,15.8263,0,1017.81,0.83
15.31111111,15.31111111,3.22,110,14.9569,0,1017.89,0.87
18.33888889,18.33888889,3.5259,254,15.8263,0,1015.42,0.96
17.73888889,17.73888889,3.3649,228,15.8263,0,1015.23,0.96
17.28888889,17.28888889,6.4883,300,14.5222,0,1015.03,0.93
16.62222222,16.62222222,6.6493,289,14.9086,0,1014.82,0.96
16.11666667,16.11666667,3.4293,237,14.9086,0,1014.53,0.96
16.56111111,16.56111111,3.2683,240,14.5222,0,1014.5,0.9
17.62222222,17.62222222,7.8246,280,9.982,0,1014.25,0.9
20.88888889,20.88888889,7.9695,300,9.982,0,1014.16,0.79
23.62777778,23.62777778,7.8729,302,10.3523,0,1014.41,0.68
26.04444444,26.04444444,10.6582,293,9.982,0,1014.45,0.58
27.71111111,28.51666667,11.9945,313,11.2056,0,1014.37,0.55
28.94444444,29.28333333,13.0088,345,11.3988,0,1014.55,0.47
29.97222222,29.96666667,15.1984,312,9.982,0,1014.45,0.43
29.97222222,30.58888889,14.3612,330,9.982,0,1014.16,0.47
30.06666667,29.37777778,11.4793,314,10.3523,0,1013.7,0.36
30.99444444,30.57777778,16.8567,359,9.982,0,1013.56,0.38
29,28.81666667,11.109,358,9.982,0,1013.44,0.42
29.96111111,29.51111111,11.5598,349,10.3523,0,1013.18,0.39
27.89444444,27.92777778,9.7244,357,9.982,0,1013.14,0.45
27.77777778,27.85555556,9.5634,39,9.982,0,1013.26,0.46
26.20555556,26.20555556,8.8389,44,10.3523,0,1013.56,0.52
23.88333333,23.88333333,12.5741,31,9.982,0,1013.98,0.57
23.28333333,23.28333333,14.1841,40,15.8263,0,1014.97,0.59
22.14444444,22.14444444,18.998,49,14.9569,0,1015.8,0.55
20.48888889,20.48888889,13.9426,31,15.8263,0,1016.46,0.55
19.86111111,19.86111111,11.2378,21,15.8263,0,1016.87,0.52
18.79444444,18.79444444,13.685,21,14.9569,0,1017.02,0.53
18.28888889,18.28888889,16.8245,20,15.8263,0,1017.29,0.52
18.28888889,18.28888889,13.8782,20,15.8263,0,1017.38,0.52
17.3,17.3,16.1966,20,15.3111,0,1017.64,0.56
17.17222222,17.17222222,12.2521,19,11.2056,0,1018.18,0.58
18.77222222,18.77222222,14.007,10,9.982,0,1018.48,0.56
19.85,19.85,16.9211,21,10.3523,0,1018.83,0.53
22.22222222,22.22222222,17.066,11,9.982,0,1018.97,0.48
22.8,22.8,21.6545,11,9.982,0,1019.07,0.43
23.82777778,23.82777778,16.3254,18,10.3523,0,1019.13,0.38
25.07222222,25.07222222,17.2753,0,9.982,0,1018.96,0.36
26.06111111,26.06111111,14.168,19,9.982,0,1019.05,0.34
26.08333333,26.08333333,16.0356,347,11.3988,0,1018.73,0.35
27.15,26.67777778,13.7172,0,9.982,0,1018.45,0.34
27.15,26.67222222,15.6653,359,9.982,0,1018.15,0.34
27.06666667,26.59444444,13.5723,12,10.3523,0,1018.15,0.33
26.13333333,26.13333333,13.9104,19,9.982,0,1018.12,0.34
25.07222222,25.07222222,13.7494,29,9.982,0,1018.02,0.36
22.54444444,22.54444444,7.3899,28,10.3523,0,1018.13,0.44
17.93888889,17.93888889,4.7334,359,9.982,0,1018.53,0.72
16.69444444,16.69444444,3.4293,17,15.8263,0,1019.03,0.8
15.88888889,15.88888889,3.2522,25,14.9569,0,1019.24,0.82
18.08888889,18.08888889,10.8997,40,15.8263,0,1019.55,0.62
17,17,6.279,40,15.8263,0,1019.75,0.66
14.96666667,14.96666667,10.3362,16,14.9569,0,1019.46,0.75
14.35555556,14.35555556,6.279,9,15.8263,0,1019.17,0.77
12.77777778,12.77777778,6.2629,339,15.8263,0,1018.95,0.86
12.49444444,12.49444444,5.8926,329,14.9569,0,1019.16,0.88
12.71111111,12.71111111,4.7495,310,9.982,0,1019.25,0.95
17.07222222,17.07222222,4.7012,331,9.982,0,1019.05,0.72
19.83888889,19.83888889,8.0017,9,10.3523,0,1018.79,0.63
22.26666667,22.26666667,7.6636,2,9.982,0,1018.73,0.54
23.96111111,23.96111111,10.8514,351,9.982,0,1018.63,0.49
25,25,10.787,16,10.3523,0,1018.39,0.44
27.26666667,27.08888889,11.0285,339,9.982,0,1018.12,0.4
27.8,27.33888889,9.499,1,9.982,0,1017.63,0.37
28.73333333,27.78888889,8.5008,347,10.3523,0,1017.06,0.32
28.93333333,28.16111111,9.5151,341,9.982,0,1016.23,0.35
29.00555556,27.91111111,7.7602,28,9.982,0,1015.72,0.31
29.42222222,28.23888889,3.4937,313,15.3111,0,1015.4,0.3
28.91111111,27.73888889,2.5116,38,9.982,0,1014.82,0.29
27.8,27.17777778,4.6046,2,9.982,0,1014.52,0.35
23.58333333,23.58333333,1.9803,271,10.3523,0,1014.49,0.59
20.11666667,20.11666667,4.7495,191,9.982,0,1014.7,0.71
17.9,17.9,3.0751,220,15.8263,0,1015,0.79
16.66666667,16.66666667,3.1234,288,14.9569,0,1015.02,0.83
15.65555556,15.65555556,6.118,161,15.8263,0,1014.9,0.86
15.63333333,15.63333333,6.1019,183,15.8263,0,1014.51,0.83
15.31666667,15.31666667,2.9624,210,14.9569,0,1014.17,0.85
14.5,14.5,3.1878,212,15.8263,0,1013.92,0.89
13.96666667,13.96666667,3.2361,214,15.8263,0,1013.74,0.92
14.4,14.4,3.3649,233,14.9569,0,1013.6,0.87
15.98333333,15.98333333,4.8622,262,9.982,0,1013.44,0.81
20.77777778,20.77777778,1.8193,293,9.982,0,1013.25,0.69
22.63888889,22.63888889,7.2933,298,10.3523,0,1013.31,0.65
26.03888889,26.03888889,7.728,311,9.982,0,1013.24,0.5
27.75555556,27.64444444,7.5992,301,9.982,0,1013.33,0.43
28.84444444,28.36666667,7.3094,289,10.3523,0,1013.11,0.39
31.08888889,29.98333333,5.313,300,9.982,0,1012.93,0.32
31.08333333,30.97222222,12.5741,338,9.982,0,1012.62,0.4
31.11111111,30.04444444,8.9516,279,10.3523,0,1012.45,0.32
31.13333333,30.09444444,9.1931,345,9.982,0,1012.04,0.32
31.15555556,30.67222222,8.05,327,9.982,0,1011.82,0.37
31.96666667,30.8,10.948,288,10.3523,0,1011.51,0.3
31.15555556,30.12222222,9.7083,272,9.982,0,1011.23,0.32
27.47222222,27.21111111,9.4024,281,9.982,0,1011.22,0.4
24.78888889,24.78888889,3.542,269,10.3523,0,1011.48,0.59
21.32222222,21.32222222,4.7656,233,9.982,0,1011.71,0.71
21.11666667,21.11666667,6.6332,262,15.8263,0,1012.12,0.72
19.96666667,19.96666667,10.2879,260,15.3111,0,1012.4,0.69
17.78333333,17.78333333,6.4078,261,15.8263,0,1012.43,0.8
16.81666667,16.81666667,2.8497,244,15.8263,0,1012.65,0.83
16.77777778,16.77777778,3.7835,262,15.3111,0,1012.72,0.84
15.05,15.05,6.2307,301,15.8263,0,1012.95,0.88
14.42222222,14.42222222,10.787,291,15.8263,0,1013.25,0.9
14.20555556,14.20555556,5.9731,326,15.3111,0,1013.63,0.9
13.89444444,13.89444444,3.2039,341,15.8263,0,1013.65,0.9
20.75,20.75,4.8622,22,9.982,0,1013.75,0.69
22.57777778,22.57777778,1.7066,42,10.3523,0,1013.71,0.62
25.06666667,25.06666667,2.7853,307,9.982,0,1013.75,0.53
27.72777778,27.78333333,1.3846,335,9.982,0,1013.85,0.45
29.85,29.52222222,4.1055,275,10.3523,0,1013.85,0.4
31.03888889,31.43333333,10.304,280,9.982,0,1013.74,0.43
32.15,31.58333333,11.0607,310,9.982,0,1013.44,0.34
31.20555556,30.98888889,12.4775,288,10.3523,0,1012.83,0.39
32.26666667,31.68888889,16.905,299,10.0464,0,1012.64,0.34
32.28888889,31.06111111,17.2753,309,10.0464,0,1012.33,0.29
32.16666667,31.00555556,18.2574,318,10.4006,0,1012.23,0.3
31.25,30.12777778,12.4614,317,10.0464,0,1011.91,0.31
28.03333333,27.62222222,9.5634,320,10.0464,0,1012.21,0.39
24.56666667,24.56666667,5.0554,253,11.4471,0,1012.6,0.58
22.82222222,22.82222222,8.9355,150,11.2056,0,1013.03,0.65
22.72777778,22.72777778,10.6904,211,15.8263,0,1013.42,0.67
21.58888889,21.58888889,9.5956,242,14.9569,0,1013.64,0.71
18.81666667,18.81666667,6.44,300,15.8263,0,1013.72,0.82
17.26666667,17.26666667,6.1502,233,15.8263,0,1013.94,0.85
16.63333333,16.63333333,3.0429,216,14.9569,0,1014.08,0.9
15,15,3.1717,272,15.8263,0,1014.18,0.91
14.42222222,14.42222222,3.1878,275,15.8263,0,1014.05,0.95
14.55555556,14.55555556,2.898,344,14.9569,0,1014.18,0.93
16.02222222,16.02222222,9.4829,341,9.982,0,1014.36,0.86
18.68888889,18.68888889,7.8729,342,9.982,0,1014.74,0.69
22.05555556,22.05555556,8.3559,335,10.3523,0,1014.78,0.57
24.90555556,24.90555556,7.7441,332,9.982,0,1014.76,0.5
27.10555556,27.31666667,7.8407,350,9.982,0,1014.65,0.47
28.89444444,28.41111111,9.0482,350,10.3523,0,1014.81,0.39
30.99444444,30.17222222,7.8407,340,9.982,0,1014.73,0.34
30.03888889,29.33333333,7.9695,321,9.982,0,1014.73,0.36
30.87222222,29.36666667,6.6976,322,10.3523,0,1014.76,0.27
30.92222222,30.15555556,9.9176,349,10.0464,0,1014.66,0.35
28.79444444,28.1,12.7995,351,9.982,0,1014.56,0.36
29.79444444,28.88333333,14.2485,343,10.3523,0,1014.61,0.34
27.75555556,27.46111111,13.9587,12,9.982,0,1014.55,0.4
27.17222222,27.06111111,15.134,10,9.982,0,1014.53,0.41
24.34444444,24.34444444,5.0554,29,10.3523,0,1014.5,0.48
20.13888889,20.13888889,8.05,320,9.982,0,1014.94,0.72
19.42222222,19.42222222,3.22,320,15.8263,0,1015.64,0.78
18.67777778,18.67777778,6.7137,330,14.9569,0,1016.04,0.82
17.22222222,17.22222222,3.1234,297,15.8263,0,1016.03,0.84
16.67222222,16.67222222,3.0751,310,15.8263,0,1016.13,0.87
15.96666667,15.96666667,3.0429,325,14.9569,0,1016.13,0.91
15.60555556,15.60555556,6.1502,280,15.8263,0,1016.12,0.93
15.09444444,15.09444444,3.22,210,15.8263,0,1016.21,0.92
14.99444444,14.99444444,2.737,249,14.9569,0,1016.22,0.95
16.09444444,16.09444444,7.6797,260,9.982,0,1016.23,0.92
19.84444444,19.84444444,0.2898,280,9.982,0,1016.24,0.78
23.75555556,23.75555556,1.288,300,10.3523,0,1016.07,0.63
26.06111111,26.06111111,4.6529,284,9.982,0,1016.14,0.58
27.8,28.12222222,9.1287,302,11.2056,0,1015.94,0.49
29.86666667,30.21111111,10.2718,288,11.3988,0,1016.05,0.46
29.99444444,30.64444444,11.0607,330,9.982,0,1015.84,0.47
31.08333333,31.58888889,12.5097,336,9.982,0,1015.52,0.44
31.2,31.44444444,12.8639,328,10.3523,0,1015.04,0.42
31.04444444,30.70555556,13.7333,339,9.982,0,1014.46,0.38
31.20555556,30.84444444,11.1895,359,9.982,0,1014.22,0.38
32.18888889,32.38333333,11.0124,324,10.3523,0,1013.97,0.39
31.17777778,31.2,9.1126,29,9.982,0,1013.33,0.4
30.02222222,29.71111111,9.0321,40,9.982,0,1013.42,0.4
27.56666667,27.89444444,6.6171,37,10.3523,0,1013.51,0.49
24.88333333,24.88333333,7.6797,80,9.982,0,1013.82,0.59
21.71666667,21.71666667,3.22,130,15.8263,0,1014.41,0.73
20.52777778,20.52777778,3.22,160,14.9569,0,1014.59,0.78
19.46666667,19.46666667,3.22,340,15.8263,0,1014.71,0.84
18.35555556,18.35555556,0,0,15.8263,0,1014.81,0.9
17.72777778,17.72777778,2.8658,287,14.9569,0,1014.7,0.91
17.28888889,17.28888889,0,0,15.8263,0,1014.5,0.96
16.73333333,16.73333333,0,0,14.9086,0,1014.31,0.92
16.53888889,16.53888889,2.8336,347,14.168,0,1014.39,0.95
17.73333333,17.73333333,0,0,9.982,0,1014.6,0.96
23.57222222,23.57222222,1.61,130,9.982,0,1014.61,0.7
26.72777778,27.35555556,3.1395,134,10.3523,0,1014.36,0.53
27.80555556,28.15555556,9.4668,159,9.982,0,1014.6,0.49
30.02222222,30.06666667,7.6797,132,9.982,0,1014.5,0.43
31.06666667,30.37777778,7.4221,177,10.3523,0,1014.61,0.35
32.28888889,31.79444444,7.8246,150,9.982,0,1014.29,0.35
32.8,32.32777778,4.5724,263,9.982,0,1013.98,0.34
33.58333333,32.73888889,7.7602,194,10.3523,0,1013.9,0.3
33.82222222,33.36666667,4.5402,351,9.982,0,1013.48,0.32
33.88333333,33.43888889,9.1287,218,9.982,0,1013.28,0.32
32.88888889,32.05,8.5169,181,10.3523,0,1013.05,0.31
32.82222222,32.06666667,4.7012,143,9.982,0,1012.68,0.32
31.18333333,31.67777778,4.8139,168,9.982,0,1012.78,0.43
26.9,27.62222222,4.669,179,10.3523,0,1012.97,0.55
24.14444444,24.14444444,4.8139,180,9.982,0,1013.27,0.65
23.93888889,23.93888889,6.1663,170,15.8263,0,1013.78,0.64
22.18333333,22.18333333,3.1395,189,15.3111,0,1013.95,0.7
21.23333333,21.23333333,6.2146,161,15.8263,0,1014.1,0.75
20.11666667,20.11666667,3.22,160,15.8263,0,1014.1,0.83
19.29444444,19.29444444,3.1556,123,15.3111,0,1014.25,0.85
17.89444444,17.89444444,3.2039,141,15.8263,0,1014.39,0.92
18.33333333,18.33333333,6.279,180,15.8263,0,1014.6,0.86
18.08888889,18.08888889,6.1985,161,15.3111,0,1014.68,0.89
18.85,18.85,7.6314,130,9.982,0,1014.99,0.84
22.6,22.6,7.6153,131,9.982,0,1014.89,0.66
25.96666667,25.96666667,8.9355,152,10.3523,0,1015.04,0.54
28.91111111,29.52222222,9.5151,150,9.982,0,1015.2,0.5
31.20555556,31.20555556,11.0607,171,9.982,0,1015.38,0.4
32.73888889,32.26666667,12.0428,171,10.3523,0,1015.39,0.34
33.91111111,34.37222222,12.6546,188,9.982,0,1015.26,0.36
34.02777778,34.1,11.1573,172,9.982,0,1015.07,0.34
34.93888889,34.98888889,12.4131,193,10.3523,0,1014.92,0.32
35.11666667,34.33333333,15.5687,162,9.982,0,1014.55,0.28
35.09444444,35.3,10.0625,170,9.982,0,1014.45,0.32
34.95555556,34.46666667,11.3183,178,10.3523,0,1014.34,0.29
34.00555556,34.09444444,11.1734,187,9.982,0,1013.97,0.34
32.82222222,33.52222222,3.8157,157,9.982,0,1013.97,0.4
29.30555556,30.19444444,7.084,168,10.3523,0,1014.21,0.51
24.16666667,24.16666667,3.3488,150,9.982,0,1014.37,0.71
23.01111111,23.01111111,6.2951,170,15.8263,0,1014.78,0.74
21.63333333,21.63333333,3.1556,143,14.9569,0,1015,0.79
20.21111111,20.21111111,3.0751,110,15.8263,0,1015.1,0.85
19.07222222,19.07222222,3.22,110,15.8263,0,1015.11,0.88
20.27222222,20.27222222,5.5062,140,14.9569,0,1015.22,0.76
17.89444444,17.89444444,3.22,150,15.8263,0,1015.1,0.89
17.47777778,17.47777778,3.3005,157,15.8263,0,1014.97,0.88
19.18888889,19.18888889,6.0375,148,14.9569,0,1014.83,0.8
20.01111111,20.01111111,4.7495,140,9.982,0,1014.71,0.78
23.76111111,23.76111111,8.1949,150,9.982,0,1014.68,0.62
26.05,26.05,10.7387,149,10.3523,0,1014.43,0.58
28.98333333,30.10555556,8.1949,142,9.982,0,1014.17,0.54
32.29444444,32.93333333,9.7083,151,9.982,0,1013.86,0.41
33.75555556,33.96666667,13.6689,164,10.3523,0,1013.77,0.35
35.16111111,35.94444444,15.3433,173,9.982,0,1013.37,0.34
37.26666667,38.66111111,13.7494,175,9.982,0,1013.15,0.32
37.07222222,38.25555556,15.1501,205,10.3523,0,1012.63,0.31
37.87222222,38.41666667,15.7136,212,9.982,0,1011.88,0.27
37.8,37.77222222,14.1841,202,9.982,0,1011.08,0.26
37.15,37.17222222,15.2145,214,10.3523,0,1010.66,0.27
36.22777778,37.09444444,11.2378,201,9.982,0,1009.9,0.32
34.05,34.60555556,10.7709,191,9.982,0,1010.18,0.36
30.55,31.88333333,8.3237,193,10.3523,0,1010.51,0.5
27.36666667,28.49444444,9.4507,161,9.982,0,1010.78,0.59
26.3,26.3,6.0536,173,15.8263,0,1010.89,0.64
24.83333333,24.83333333,6.4078,237,14.9569,0,1011.06,0.71
13.86666667,13.86666667,3.22,210,15.8263,0,1018.11,0.92
13.26666667,13.26666667,0,0,15.8263,0,1018.11,0.95
12.49444444,12.49444444,2.3184,286,14.9569,0,1017.94,0.97
11.66666667,11.66666667,3.22,90,15.8263,0,1017.71,0.98
11.06666667,11.06666667,3.22,110,14.9569,0,1017.71,1
10.77777778,10.77777778,2.3184,286,14.2163,0,1017.48,0.99
13.66666667,13.66666667,1.61,300,9.982,0,1017.43,0.93
18.62777778,18.62777778,0,0,9.982,0,1017.24,0.78
22,22,3.1395,129,9.982,0,1017.26,0.59
23.86666667,23.86666667,3.6225,138,9.982,0,1017.11,0.45
25.04444444,25.04444444,8.9999,104,9.982,0,1017.01,0.39
26.05,26.05,6.2629,126,10.3523,0,1017.1,0.38
26.17777778,26.17777778,7.2289,13,9.982,0,1016.69,0.39
27.26666667,26.88333333,2.8014,233,9.982,0,1016.1,0.37
27.75,27,2.4472,331,10.3523,0,1015.72,0.32
27.86666667,27.13333333,9.4024,79,9.982,0,1015.19,0.33
27.86666667,27.38333333,7.4543,43,9.982,0,1014.61,0.37
27.80555556,27.22777778,8.8389,49,10.3523,0,1014.45,0.35
26.31111111,26.31111111,8.7584,2,9.982,0,1014.29,0.43
26.22777778,26.22777778,9.177,32,9.982,0,1014.09,0.38
25.46666667,25.46666667,6.0697,41,15.3111,0,1013.98,0.43
19.00555556,19.00555556,4.7173,59,9.982,0,1014.41,0.77
17.75555556,17.75555556,6.1502,60,15.8263,0,1014.84,0.8
16.47222222,16.47222222,2.8658,353,14.9569,0,1015.24,0.85
26.80555556,27.58888889,14.3129,280,15.8263,0,1011.65,0.56
27.75555556,27.42777778,17.0821,299,15.8263,0,1012.03,0.4
27.57777778,27.16666667,16.0034,291,14.9569,0,1012.63,0.38
26.96111111,26.85555556,23.4899,281,11.2056,0,1012.85,0.4
20.56111111,20.56111111,11.4149,330,15.8746,0,1013.75,0.84
20.08333333,20.08333333,12.8478,244,15.0052,0,1015.25,0.87
19.93333333,19.93333333,12.5258,69,11.27,0,1014.54,0.88
18.91666667,18.91666667,17.4041,270,11.27,0,1011.99,0.93
20.03888889,20.03888889,3.6547,242,10.3523,0,1014.83,0.92
21.18333333,21.18333333,11.3344,292,11.2056,0,1015.31,0.86
22.85,22.85,20.7851,309,11.27,0,1014.66,0.78
24.76666667,24.76666667,13.8621,309,11.4471,0,1015.19,0.69
25.00555556,25.00555556,14.5705,282,11.27,0,1015.34,0.63
24.98333333,24.98333333,20.4148,281,11.2056,0,1015.15,0.62
26.10555556,26.10555556,22.9425,302,11.3988,0,1014.77,0.57
27.2,27.97222222,23.9568,290,11.2056,0,1014.55,0.55
27.22222222,27.65,23.989,300,11.2056,0,1014.45,0.5
27.14444444,27.30555556,22.4595,302,11.3988,0,1014.4,0.46
26.11111111,26.11111111,18.2091,310,11.2056,0,1014.24,0.47
25.02222222,25.02222222,20.7529,320,11.2056,0,1014.34,0.47
23.06111111,23.06111111,13.3952,302,11.3988,0,1014.72,0.55
20.13888889,20.13888889,11.0929,290,9.982,0,1015.26,0.72
19.07222222,19.07222222,11.27,290,15.8263,0,1015.86,0.76
20.91666667,20.91666667,13.0088,299,15.3111,0,1016.28,0.63
20.37222222,20.37222222,13.8299,350,15.8263,0,1016.85,0.73
19.23888889,19.23888889,11.27,10,15.8263,0,1016.77,0.78
17.2,17.2,10.4006,312,14.9569,0,1016.69,0.88
15.49444444,15.49444444,3.3649,290,15.8263,0,1016.87,0.95
14.96111111,14.96111111,6.44,280,15.8263,0,1016.97,0.95
15.98333333,15.98333333,11.0124,309,14.9569,0,1017.14,0.95
15.99444444,15.99444444,7.9212,282,11.2056,0,1017.45,0.93
18.75555556,18.75555556,9.0965,320,11.2056,0,1017.36,0.78
20.95555556,20.95555556,9.6117,314,10.3523,0,1017.63,0.65
23.77222222,23.77222222,9.3863,312,9.982,0,1017.65,0.58
24.97777778,24.97777778,9.6922,359,11.2056,0,1017.55,0.5
26.99444444,27.03888889,10.8997,347,10.3523,0,1017.38,0.44
27.75555556,27.81666667,10.626,358,9.982,0,1017.24,0.45
28.79444444,28.36111111,7.9534,306,9.982,0,1017.03,0.39
28.79444444,28.3,11.1251,330,10.3523,0,1016.49,0.39
28.93333333,28.24444444,9.499,355,9.982,0,1015.85,0.36
28.98333333,28.28333333,11.0929,346,9.982,0,1015.63,0.36
28.89444444,28.17777778,13.5401,308,10.3523,0,1015.46,0.36
28.88888889,28.14444444,12.9766,330,9.982,0,1015.04,0.36
27.77777778,27.33333333,12.8478,329,9.982,0,1015.24,0.38
24.3,24.3,8.3559,311,10.3523,0,1015.32,0.51
21.20555556,21.20555556,8.1627,281,9.982,0,1016.14,0.67
20.05,20.05,6.6493,289,15.8263,0,1016.55,0.72
18.86111111,18.86111111,6.3273,308,15.3111,0,1016.67,0.79
15.53333333,15.53333333,6.44,340,15.8263,0,1015.42,0.92
14.86111111,14.86111111,3.0751,0,15.8263,0,1015.43,0.9
14.26666667,14.26666667,3.8479,3,14.9569,0,1015.37,0.93
13.22222222,13.22222222,6.279,330,15.8263,0,1015.45,0.96
13.17777778,13.17777778,6.2951,0,15.8263,0,1015.45,0.96
12.98888889,12.98888889,5.796,336,14.9569,0,1015.55,0.98
15.96111111,15.96111111,7.7602,19,9.982,0,1015.85,0.92
19.8,19.8,7.7763,0,9.982,0,1015.66,0.78
22.03888889,22.03888889,8.3398,3,10.3523,0,1015.83,0.64
24.93333333,24.93333333,9.7244,9,9.982,0,1016.06,0.61
26.20555556,26.20555556,14.1519,10,9.982,0,1016.06,0.53
27.75,27.86111111,14.6188,8,10.3523,0,1016.14,0.46
27.89444444,27.9,16.9533,0,9.982,0,1016.16,0.45
28.93333333,28.47777778,12.6868,19,9.982,0,1016.06,0.39
29.88888889,28.90555556,14.3451,21,10.3523,0,1015.9,0.33
29.97222222,28.79444444,14.1358,37,9.982,0,1015.65,0.31
30.04444444,29.33888889,12.8478,11,9.982,0,1015.45,0.36
30.07222222,29.06666667,13.5884,12,10.3523,0,1015.16,0.33
29.00555556,28.21666667,14.2002,9,9.982,0,1015.05,0.35
27.89444444,27.52777778,12.3326,10,9.982,0,1015.25,0.39
24.55,24.55,8.8067,359,10.3523,0,1015.88,0.54
20.25,20.25,4.7656,8,9.982,0,1016.43,0.76
18.93888889,18.93888889,3.1878,342,15.8263,0,1017.05,0.82
17.92777778,17.92777778,5.9087,316,15.3111,0,1017.26,0.85
16.89444444,16.89444444,6.4883,319,15.8746,0,1017.46,0.88
16.31666667,16.31666667,6.4078,320,15.8263,0,1017.56,0.88
15.74444444,15.74444444,5.9248,307,14.5222,0,1017.57,0.87
15.22777778,15.22777778,6.279,330,14.9086,0,1017.48,0.89
14.71666667,14.71666667,6.2951,340,14.9086,0,1017.55,0.92
14.13333333,14.13333333,6.2146,323,14.5222,0,1017.72,0.93
16.3,16.3,7.7763,330,9.982,0,1018.15,0.92
20.02777778,20.02777778,7.8729,349,9.982,0,1018.07,0.83
22.15,22.15,10.9802,9,10.3523,0,1018.08,0.72
24.95555556,24.95555556,12.8478,343,9.982,0,1018.28,0.63
26.08888889,26.08888889,12.719,351,9.982,0,1018.57,0.59
27.30555556,27.82222222,13.5884,11,10.4006,0,1018.56,0.52
27.82222222,28.28333333,14.3129,351,15.8263,0,1018.56,0.5
28.88333333,29.02222222,15.5687,341,11.2056,0,1018.37,0.46
29.00555556,29.20555556,15.7297,349,11.3988,0,1018.16,0.46
29.00555556,29.10555556,14.5866,351,9.982,0,1017.86,0.45
28.95555556,28.78333333,15.6653,343,10.0464,0,1017.36,0.42
29.05,28.77777778,13.9265,11,15.3594,0,1017.25,0.41
27.72777778,27.82777778,17.5973,10,10.0464,0,1017.26,0.46
27.63333333,27.99444444,15.6653,351,10.0464,0,1017.66,0.49
26.1,26.1,11.2217,54,10.4006,0,1018.19,0.53
22.33333333,22.33333333,9.2414,341,9.982,0,1018.57,0.72
20.69444444,20.69444444,11.0768,330,15.8263,0,1019.25,0.8
